invoice_id,customer_id,staff_id,invoice_date,payment_mode,total_amount_items,total_tax,discount_amount,final_bill_amount
1521,6279,13,"2025-06-12 00:00:00",Cash,1514.00,369.00,0.00,1883.00
1522,4583,10,"2025-05-09 00:00:00",Cash,3741.00,292.00,0.00,4033.00
1523,5226,7,"2025-03-16 00:00:00",Cash,12353.00,370.00,0.00,12723.00
1524,4606,9,"2025-08-13 00:00:00",UPI,9889.00,470.00,0.00,10359.00
1525,4495,8,"2025-11-16 00:00:00",Cash,11364.00,173.00,0.00,11537.00
1526,6922,2,"2025-06-09 00:00:00",UPI,6456.00,391.00,0.00,6847.00
1527,5859,11,"2026-01-11 00:00:00",UPI,1278.00,222.00,0.00,1500.00
1528,7091,5,"2025-12-09 00:00:00",Card,3072.00,330.00,0.00,3402.00
1529,5130,20,"2025-06-14 00:00:00",Card,2136.00,266.00,0.00,2402.00
1530,2375,5,"2025-04-23 00:00:00",Cash,4304.00,279.00,0.00,4583.00
1531,5363,9,"2025-07-26 00:00:00",Cash,9510.00,284.00,0.00,9794.00
1532,3322,3,"2025-07-30 00:00:00",Cash,586.00,456.00,0.00,1042.00
1533,2542,10,"2025-03-01 00:00:00",UPI,11535.00,386.00,0.00,11921.00
1534,2194,2,"2025-02-09 00:00:00",Cash,3965.00,256.00,0.00,4221.00
1535,845,18,"2025-11-10 00:00:00",UPI,9143.00,253.00,0.00,9396.00
1536,1491,17,"2025-01-21 00:00:00",UPI,7058.00,191.00,0.00,7249.00
1537,7209,17,"2025-04-12 00:00:00",UPI,5239.00,283.00,0.00,5522.00
1538,7305,12,"2025-04-10 00:00:00",Cash,7719.00,426.00,0.00,8145.00
1539,5513,16,"2025-11-01 00:00:00",Cash,10634.00,335.00,0.00,10969.00
1540,5737,8,"2025-03-27 00:00:00",UPI,10172.00,284.00,0.00,10456.00
1541,3138,15,"2025-11-28 00:00:00",UPI,7978.00,307.00,0.00,8285.00
1542,1635,13,"2025-01-23 00:00:00",UPI,14616.00,271.00,0.00,14887.00
1543,1104,7,"2025-08-02 00:00:00",UPI,15962.00,187.00,0.00,16149.00
1544,5894,18,"2025-10-03 00:00:00",UPI,10800.00,414.00,0.00,11214.00
1545,4936,14,"2025-03-31 00:00:00",Cash,8823.00,449.00,0.00,9272.00
1546,6003,12,"2025-07-01 00:00:00",Card,6074.00,170.00,0.00,6244.00
1547,6206,8,"2025-07-07 00:00:00",UPI,14001.00,280.00,0.00,14281.00
1548,1011,7,"2025-12-06 00:00:00",Card,5090.00,368.00,0.00,5458.00
1549,6253,2,"2025-12-12 00:00:00",Cash,1128.00,394.00,0.00,1522.00
1550,2532,17,"2025-05-09 00:00:00",UPI,3954.00,231.00,0.00,4185.00
1551,2168,7,"2025-10-19 00:00:00",Card,5741.00,249.00,0.00,5990.00
1552,6231,15,"2025-11-29 00:00:00",Card,14774.00,397.00,0.00,15171.00
1553,6300,18,"2025-05-19 00:00:00",UPI,3547.00,274.00,0.00,3821.00
1554,4000,7,"2025-01-16 00:00:00",Cash,2573.00,495.00,0.00,3068.00
1555,2666,2,"2025-03-06 00:00:00",Cash,13935.00,412.00,0.00,14347.00
1556,2752,16,"2025-04-21 00:00:00",Cash,22838.00,409.00,0.00,23247.00
1557,806,10,"2025-01-30 00:00:00",UPI,5231.00,350.00,0.00,5581.00
1558,1147,9,"2025-03-13 00:00:00",UPI,3923.00,433.00,0.00,4356.00
1559,347,16,"2025-08-02 00:00:00",Cash,9979.00,166.00,0.00,10145.00
1560,5958,15,"2025-05-02 00:00:00",Cash,782.00,206.00,0.00,988.00
1561,6973,5,"2025-03-02 00:00:00",Card,10143.00,348.00,0.00,10491.00
1562,766,8,"2025-09-27 00:00:00",UPI,846.00,387.00,0.00,1233.00
1563,3919,4,"2025-10-21 00:00:00",Card,21072.00,432.00,0.00,21504.00
1564,1149,1,"2025-08-04 00:00:00",Card,21673.00,238.00,0.00,21911.00
1565,4919,5,"2025-02-05 00:00:00",Card,9959.00,340.00,0.00,10299.00
1566,6233,12,"2025-10-26 00:00:00",UPI,9052.00,345.00,0.00,9397.00
1567,7146,8,"2025-09-04 00:00:00",Cash,4460.00,439.00,0.00,4899.00
1568,1130,2,"2025-10-07 00:00:00",Card,2617.00,405.00,0.00,3022.00
1569,7657,3,"2025-02-26 00:00:00",Cash,4708.00,426.00,0.00,5134.00
1570,1000,5,"2025-03-08 00:00:00",UPI,19479.00,272.00,0.00,19751.00
1571,3765,12,"2025-10-30 00:00:00",UPI,7654.00,165.00,0.00,7819.00
1572,2464,3,"2025-11-26 00:00:00",UPI,882.00,195.00,0.00,1077.00
1573,955,13,"2025-06-19 00:00:00",Cash,2236.00,441.00,0.00,2677.00
1574,1172,6,"2025-12-19 00:00:00",Cash,7927.00,162.00,0.00,8089.00
1575,2421,20,"2025-11-04 00:00:00",Card,5648.00,441.00,0.00,6089.00
1576,7878,19,"2025-03-05 00:00:00",Cash,1028.00,369.00,0.00,1397.00
1577,2590,16,"2025-01-24 00:00:00",Card,5573.00,246.00,0.00,5819.00
1578,5999,19,"2025-05-09 00:00:00",Card,1238.00,173.00,0.00,1411.00
1579,303,20,"2025-10-04 00:00:00",Cash,4475.00,488.00,0.00,4963.00
1580,3520,2,"2025-12-18 00:00:00",UPI,15668.00,283.00,0.00,15951.00
1581,4927,6,"2025-08-01 00:00:00",UPI,4986.00,171.00,0.00,5157.00
1582,1002,1,"2025-01-11 00:00:00",Cash,3939.00,443.00,0.00,4382.00
1583,625,18,"2025-11-09 00:00:00",UPI,5568.00,443.00,0.00,6011.00
1584,6382,2,"2025-05-23 00:00:00",UPI,11200.00,219.00,0.00,11419.00
1585,6078,3,"2025-02-16 00:00:00",UPI,15352.00,474.00,0.00,15826.00
1586,3658,8,"2025-03-05 00:00:00",Card,11329.00,399.00,0.00,11728.00
1587,6776,15,"2025-10-22 00:00:00",UPI,5206.00,224.00,0.00,5430.00
1588,6026,17,"2025-05-05 00:00:00",UPI,967.00,151.00,0.00,1118.00
1589,4801,12,"2025-04-07 00:00:00",Cash,18696.00,434.00,0.00,19130.00
1590,7863,14,"2025-02-23 00:00:00",Card,10208.00,158.00,0.00,10366.00
1591,3869,16,"2025-09-04 00:00:00",Card,949.00,330.00,0.00,1279.00
1592,6111,14,"2025-11-22 00:00:00",Card,5958.00,397.00,0.00,6355.00
1593,2790,6,"2025-03-30 00:00:00",Cash,12302.00,151.00,0.00,12453.00
1594,3986,12,"2025-02-11 00:00:00",Cash,2653.00,271.00,0.00,2924.00
1595,4665,20,"2025-05-02 00:00:00",Card,5959.00,395.00,0.00,6354.00
1596,4329,13,"2025-10-26 00:00:00",Cash,5225.00,206.00,0.00,5431.00
1597,25,14,"2025-10-25 00:00:00",Cash,3040.00,401.00,0.00,3441.00
1598,6667,12,"2026-01-09 00:00:00",Cash,9001.00,335.00,0.00,9336.00
1599,4239,4,"2025-09-22 00:00:00",Cash,2925.00,328.00,0.00,3253.00
1600,6314,8,"2025-11-25 00:00:00",Card,5985.00,473.00,0.00,6458.00
1601,1552,15,"2026-01-05 00:00:00",Card,11906.00,227.00,0.00,12133.00
1602,1362,12,"2025-06-16 00:00:00",UPI,8364.00,489.00,0.00,8853.00
1603,7681,18,"2025-03-12 00:00:00",Cash,13127.00,204.00,0.00,13331.00
1604,4022,12,"2025-03-06 00:00:00",Cash,3638.00,366.00,0.00,4004.00
1605,5427,11,"2025-07-19 00:00:00",UPI,16033.00,457.00,0.00,16490.00
1606,7747,20,"2025-04-28 00:00:00",UPI,23140.00,444.00,0.00,23584.00
1607,7261,3,"2025-07-23 00:00:00",UPI,6208.00,245.00,0.00,6453.00
1608,165,13,"2025-09-10 00:00:00",Card,6824.00,351.00,0.00,7175.00
1609,4347,18,"2025-03-28 00:00:00",Cash,8910.00,196.00,0.00,9106.00
1610,1629,9,"2025-02-20 00:00:00",Cash,5382.00,367.00,0.00,5749.00
1611,5070,7,"2025-11-13 00:00:00",UPI,10215.00,270.00,0.00,10485.00
1612,7541,17,"2025-11-04 00:00:00",Cash,12758.00,261.00,0.00,13019.00
1613,2116,6,"2025-10-22 00:00:00",Card,13546.00,354.00,0.00,13900.00
1614,4721,20,"2025-01-23 00:00:00",Card,647.00,284.00,0.00,931.00
1615,6181,18,"2026-01-06 00:00:00",UPI,25192.00,325.00,0.00,25517.00
1616,1093,9,"2025-05-26 00:00:00",UPI,19922.00,412.00,0.00,20334.00
1617,740,3,"2025-05-17 00:00:00",Card,512.00,355.00,0.00,867.00
1618,3694,5,"2025-12-31 00:00:00",Card,10552.00,306.00,0.00,10858.00
1619,3495,6,"2025-10-28 00:00:00",UPI,6821.00,176.00,0.00,6997.00
1620,49,2,"2025-08-27 00:00:00",UPI,13103.00,449.00,0.00,13552.00
1621,7022,12,"2025-07-17 00:00:00",UPI,2573.00,462.00,0.00,3035.00
1622,5383,19,"2025-12-28 00:00:00",UPI,27822.00,355.00,0.00,28177.00
1623,6851,17,"2025-12-04 00:00:00",UPI,7782.00,334.00,0.00,8116.00
1624,1523,1,"2025-03-28 00:00:00",Cash,11725.00,173.00,0.00,11898.00
1625,4208,3,"2025-11-01 00:00:00",Card,1103.00,343.00,0.00,1446.00
1626,3939,20,"2025-04-16 00:00:00",Cash,8440.00,491.00,0.00,8931.00
1627,1402,8,"2025-06-15 00:00:00",Card,16892.00,319.00,0.00,17211.00
1628,4856,6,"2025-09-01 00:00:00",UPI,11147.00,476.00,0.00,11623.00
1629,2446,11,"2025-04-05 00:00:00",Cash,10914.00,413.00,0.00,11327.00
1630,6333,13,"2025-03-14 00:00:00",Cash,5278.00,255.00,0.00,5533.00
1631,4406,14,"2025-09-02 00:00:00",Card,6228.00,164.00,0.00,6392.00
1632,4100,8,"2025-09-29 00:00:00",UPI,10703.00,341.00,0.00,11044.00
1633,4968,12,"2025-02-15 00:00:00",UPI,6738.00,319.00,0.00,7057.00
1634,3871,14,"2025-08-25 00:00:00",UPI,8240.00,282.00,0.00,8522.00
1635,3298,11,"2025-04-08 00:00:00",UPI,5866.00,399.00,0.00,6265.00
1636,4937,10,"2025-11-18 00:00:00",Cash,16430.00,184.00,0.00,16614.00
1637,3128,6,"2025-01-15 00:00:00",UPI,19938.00,161.00,0.00,20099.00
1638,4305,20,"2025-01-31 00:00:00",Cash,12561.00,152.00,0.00,12713.00
1639,1674,6,"2025-12-18 00:00:00",UPI,1336.00,477.00,0.00,1813.00
1640,6457,9,"2025-05-24 00:00:00",Card,13424.00,344.00,0.00,13768.00
1641,1096,6,"2025-12-05 00:00:00",UPI,2497.00,408.00,0.00,2905.00
1642,7401,5,"2025-12-07 00:00:00",Cash,9612.00,218.00,0.00,9830.00
1643,1910,12,"2025-04-18 00:00:00",Cash,6247.00,475.00,0.00,6722.00
1644,7190,19,"2025-04-28 00:00:00",Card,10288.00,214.00,0.00,10502.00
1645,5883,13,"2025-07-10 00:00:00",Card,22684.00,424.00,0.00,23108.00
1646,194,13,"2025-02-25 00:00:00",UPI,8063.00,207.00,0.00,8270.00
1647,3080,16,"2025-08-06 00:00:00",UPI,15272.00,272.00,0.00,15544.00
1648,6274,16,"2025-04-22 00:00:00",Card,8391.00,379.00,0.00,8770.00
1649,7449,2,"2025-01-12 00:00:00",Cash,2430.00,450.00,0.00,2880.00
1650,3626,3,"2025-11-05 00:00:00",Cash,7281.00,207.00,0.00,7488.00
1651,4631,7,"2025-12-23 00:00:00",UPI,5685.00,319.00,0.00,6004.00
1652,6809,9,"2025-03-21 00:00:00",Card,3766.00,287.00,0.00,4053.00
1653,5357,13,"2025-11-22 00:00:00",UPI,6850.00,387.00,0.00,7237.00
1654,4633,9,"2025-04-17 00:00:00",Card,20004.00,178.00,0.00,20182.00
1655,2294,17,"2025-05-17 00:00:00",Cash,2821.00,446.00,0.00,3267.00
1656,95,9,"2025-03-19 00:00:00",Cash,7878.00,246.00,0.00,8124.00
1657,1786,16,"2025-09-17 00:00:00",Cash,23623.00,306.00,0.00,23929.00
1658,29,1,"2025-04-25 00:00:00",UPI,4021.00,473.00,0.00,4494.00
1659,1327,12,"2025-08-12 00:00:00",UPI,2444.00,211.00,0.00,2655.00
1660,1818,12,"2025-06-06 00:00:00",UPI,13426.00,390.00,0.00,13816.00
1661,5492,14,"2025-04-24 00:00:00",Cash,8082.00,428.00,0.00,8510.00
1662,4940,8,"2025-03-29 00:00:00",Card,7114.00,335.00,0.00,7449.00
1663,4978,12,"2025-12-25 00:00:00",Card,8855.00,392.00,0.00,9247.00
1664,1553,8,"2025-07-25 00:00:00",Cash,5937.00,476.00,0.00,6413.00
1665,755,14,"2025-03-01 00:00:00",Cash,6246.00,204.00,0.00,6450.00
1666,3321,10,"2026-01-01 00:00:00",Card,2452.00,231.00,0.00,2683.00
1667,277,3,"2025-01-15 00:00:00",Cash,2418.00,358.00,0.00,2776.00
1668,5275,10,"2025-11-09 00:00:00",Card,5844.00,261.00,0.00,6105.00
1669,4000,4,"2025-11-05 00:00:00",Card,2182.00,272.00,0.00,2454.00
1670,7771,1,"2025-03-28 00:00:00",UPI,2819.00,426.00,0.00,3245.00
1671,5586,19,"2025-04-08 00:00:00",Card,3566.00,279.00,0.00,3845.00
1672,625,13,"2025-06-10 00:00:00",Cash,2864.00,324.00,0.00,3188.00
1673,1449,12,"2025-04-22 00:00:00",UPI,13987.00,405.00,0.00,14392.00
1674,2437,16,"2025-07-27 00:00:00",Card,15065.00,472.00,0.00,15537.00
1675,1860,1,"2025-05-21 00:00:00",Cash,5022.00,212.00,0.00,5234.00
1676,5659,4,"2025-01-26 00:00:00",UPI,6862.00,216.00,0.00,7078.00
1677,5123,18,"2025-02-06 00:00:00",Cash,12409.00,483.00,0.00,12892.00
1678,3630,3,"2025-11-11 00:00:00",Cash,22652.00,205.00,0.00,22857.00
1679,5608,6,"2025-04-20 00:00:00",Card,11649.00,434.00,0.00,12083.00
1680,2319,18,"2025-11-07 00:00:00",UPI,13502.00,449.00,0.00,13951.00
1681,4797,8,"2025-12-05 00:00:00",Cash,5338.00,346.00,0.00,5684.00
1682,1344,3,"2025-01-18 00:00:00",Card,20362.00,170.00,0.00,20532.00
1683,6165,7,"2025-09-01 00:00:00",Cash,8408.00,417.00,0.00,8825.00
1684,1587,2,"2025-09-24 00:00:00",Cash,10548.00,204.00,0.00,10752.00
1685,5658,19,"2025-05-01 00:00:00",Card,6842.00,296.00,0.00,7138.00
1686,1566,4,"2025-08-07 00:00:00",UPI,10350.00,293.00,0.00,10643.00
1687,6307,19,"2025-07-12 00:00:00",UPI,12372.00,418.00,0.00,12790.00
1688,770,20,"2025-03-10 00:00:00",Cash,11170.00,315.00,0.00,11485.00
1689,2735,10,"2025-08-25 00:00:00",Cash,7207.00,175.00,0.00,7382.00
1690,909,1,"2025-04-08 00:00:00",Cash,5602.00,463.00,0.00,6065.00
1691,630,15,"2025-07-21 00:00:00",Cash,7154.00,232.00,0.00,7386.00
1692,3253,3,"2025-01-23 00:00:00",Cash,5465.00,446.00,0.00,5911.00
1693,7640,13,"2025-09-30 00:00:00",Card,3236.00,455.00,0.00,3691.00
1694,1360,16,"2025-10-02 00:00:00",Cash,1635.00,172.00,0.00,1807.00
1695,6845,14,"2025-03-05 00:00:00",Card,10005.00,306.00,0.00,10311.00
1696,4258,10,"2025-03-01 00:00:00",Card,17128.00,453.00,0.00,17581.00
1697,2932,17,"2025-09-16 00:00:00",UPI,5654.00,483.00,0.00,6137.00
1698,6081,20,"2025-06-14 00:00:00",Cash,2959.00,216.00,0.00,3175.00
1699,90,6,"2025-04-11 00:00:00",Card,7287.00,296.00,0.00,7583.00
1700,6578,18,"2025-12-31 00:00:00",UPI,2327.00,459.00,0.00,2786.00
1701,2106,16,"2025-02-02 00:00:00",Card,9945.00,369.00,0.00,10314.00
1702,1552,6,"2025-03-12 00:00:00",Card,13198.00,485.00,0.00,13683.00
1703,7654,15,"2025-02-09 00:00:00",UPI,4890.00,379.00,0.00,5269.00
1704,4726,2,"2025-03-29 00:00:00",UPI,4530.00,326.00,0.00,4856.00
1705,495,16,"2025-05-10 00:00:00",UPI,15826.00,284.00,0.00,16110.00
1706,7830,12,"2025-02-03 00:00:00",Card,18541.00,183.00,0.00,18724.00
1707,6273,16,"2026-01-07 00:00:00",Cash,6698.00,383.00,0.00,7081.00
1708,6796,13,"2025-04-29 00:00:00",Card,5771.00,157.00,0.00,5928.00
1709,7099,3,"2025-08-28 00:00:00",Card,19789.00,265.00,0.00,20054.00
1710,2303,6,"2025-02-06 00:00:00",UPI,3048.00,233.00,0.00,3281.00
1711,5672,5,"2025-03-31 00:00:00",Cash,10939.00,287.00,0.00,11226.00
1712,3790,2,"2025-12-08 00:00:00",UPI,1880.00,375.00,0.00,2255.00
1713,461,19,"2025-12-18 00:00:00",Cash,13474.00,313.00,0.00,13787.00
1714,2862,19,"2025-07-17 00:00:00",UPI,2996.00,486.00,0.00,3482.00
1715,4769,15,"2025-07-28 00:00:00",Card,13378.00,253.00,0.00,13631.00
1716,4810,8,"2025-05-26 00:00:00",Cash,14235.00,457.00,0.00,14692.00
1717,3940,3,"2025-03-30 00:00:00",UPI,2470.00,261.00,0.00,2731.00
1718,5450,8,"2025-01-13 00:00:00",UPI,5608.00,318.00,0.00,5926.00
1719,6178,19,"2025-01-19 00:00:00",UPI,13082.00,170.00,0.00,13252.00
1720,719,13,"2025-09-09 00:00:00",Cash,18066.00,269.00,0.00,18335.00
1721,5145,10,"2025-11-11 00:00:00",Cash,8271.00,376.00,0.00,8647.00
1722,7571,1,"2025-08-31 00:00:00",Card,13757.00,353.00,0.00,14110.00
1723,2405,3,"2025-08-31 00:00:00",UPI,6063.00,434.00,0.00,6497.00
1724,6150,16,"2025-05-30 00:00:00",UPI,11811.00,449.00,0.00,12260.00
1725,283,10,"2025-07-23 00:00:00",Cash,14374.00,375.00,0.00,14749.00
1726,6284,13,"2025-11-28 00:00:00",UPI,2859.00,187.00,0.00,3046.00
1727,7111,20,"2025-01-15 00:00:00",Card,16600.00,369.00,0.00,16969.00
1728,3650,16,"2025-12-26 00:00:00",Card,6750.00,410.00,0.00,7160.00
1729,1607,2,"2025-05-03 00:00:00",Cash,5608.00,323.00,0.00,5931.00
1730,5989,12,"2025-03-17 00:00:00",Cash,8665.00,349.00,0.00,9014.00
1731,2771,4,"2025-05-07 00:00:00",UPI,2452.00,363.00,0.00,2815.00
1732,4437,9,"2025-01-17 00:00:00",Card,7661.00,389.00,0.00,8050.00
1733,4013,15,"2025-02-13 00:00:00",Card,4397.00,487.00,0.00,4884.00
1734,7878,18,"2025-05-12 00:00:00",UPI,6482.00,292.00,0.00,6774.00
1735,5365,9,"2025-03-31 00:00:00",UPI,6655.00,423.00,0.00,7078.00
1736,1746,17,"2025-11-24 00:00:00",Cash,12545.00,219.00,0.00,12764.00
1737,7312,6,"2025-03-30 00:00:00",Cash,8276.00,268.00,0.00,8544.00
1738,5408,18,"2025-08-17 00:00:00",Card,7282.00,175.00,0.00,7457.00
1739,5152,8,"2025-01-12 00:00:00",UPI,9715.00,343.00,0.00,10058.00
1740,862,17,"2025-08-09 00:00:00",Cash,11360.00,336.00,0.00,11696.00
1741,6122,15,"2025-09-16 00:00:00",UPI,6942.00,333.00,0.00,7275.00
1742,5479,2,"2025-11-30 00:00:00",Cash,2664.00,322.00,0.00,2986.00
1743,2589,9,"2025-02-18 00:00:00",Cash,5312.00,168.00,0.00,5480.00
1744,4977,6,"2025-09-21 00:00:00",UPI,11630.00,198.00,0.00,11828.00
1745,7413,14,"2025-06-18 00:00:00",Card,11845.00,380.00,0.00,12225.00
1746,4169,6,"2025-01-22 00:00:00",Cash,7893.00,248.00,0.00,8141.00
1747,2426,9,"2025-09-27 00:00:00",Card,23709.00,315.00,0.00,24024.00
1748,3841,11,"2025-07-08 00:00:00",Card,11863.00,496.00,0.00,12359.00
1749,5536,20,"2025-05-17 00:00:00",Card,4750.00,460.00,0.00,5210.00
1750,4633,4,"2025-03-19 00:00:00",UPI,9696.00,419.00,0.00,10115.00
1751,247,9,"2025-01-22 00:00:00",UPI,8473.00,422.00,0.00,8895.00
1752,2773,1,"2025-06-26 00:00:00",Card,2060.00,440.00,0.00,2500.00
1753,3535,1,"2025-04-15 00:00:00",Cash,10378.00,415.00,0.00,10793.00
1754,2593,7,"2025-05-03 00:00:00",UPI,20520.00,168.00,0.00,20688.00
1755,1191,16,"2025-11-18 00:00:00",Card,3327.00,358.00,0.00,3685.00
1756,7455,10,"2025-06-04 00:00:00",Cash,5327.00,433.00,0.00,5760.00
1757,7672,14,"2025-07-07 00:00:00",Cash,8473.00,282.00,0.00,8755.00
1758,6167,11,"2025-11-28 00:00:00",Cash,2444.00,357.00,0.00,2801.00
1759,2173,1,"2025-04-25 00:00:00",UPI,6419.00,243.00,0.00,6662.00
1760,205,8,"2025-07-15 00:00:00",Cash,14315.00,234.00,0.00,14549.00
1761,1120,14,"2025-07-16 00:00:00",Card,13624.00,469.00,0.00,14093.00
1762,5758,16,"2025-11-12 00:00:00",Card,13465.00,191.00,0.00,13656.00
1763,4235,3,"2025-01-31 00:00:00",Card,3336.00,244.00,0.00,3580.00
1764,6661,20,"2025-04-01 00:00:00",Card,11926.00,478.00,0.00,12404.00
1765,1975,2,"2025-11-15 00:00:00",UPI,1243.00,265.00,0.00,1508.00
1766,7720,9,"2025-01-18 00:00:00",UPI,13982.00,461.00,0.00,14443.00
1767,7380,3,"2025-09-04 00:00:00",Cash,12542.00,414.00,0.00,12956.00
1768,2401,5,"2025-06-11 00:00:00",Card,6072.00,385.00,0.00,6457.00
1769,7752,13,"2025-07-14 00:00:00",Cash,6161.00,433.00,0.00,6594.00
1770,730,13,"2025-11-07 00:00:00",UPI,4218.00,330.00,0.00,4548.00
1771,1339,11,"2025-03-03 00:00:00",Cash,7516.00,202.00,0.00,7718.00
1772,4446,3,"2026-01-08 00:00:00",Cash,6728.00,332.00,0.00,7060.00
1773,6052,2,"2025-03-24 00:00:00",Card,5535.00,359.00,0.00,5894.00
1774,6048,6,"2025-09-13 00:00:00",Cash,15483.00,354.00,0.00,15837.00
1775,6712,19,"2025-09-22 00:00:00",Cash,7482.00,275.00,0.00,7757.00
1776,7524,17,"2025-11-09 00:00:00",Cash,2683.00,436.00,0.00,3119.00
1777,2049,2,"2025-03-11 00:00:00",UPI,16226.00,413.00,0.00,16639.00
1778,2767,11,"2025-10-28 00:00:00",UPI,7700.00,246.00,0.00,7946.00
1779,653,6,"2025-08-14 00:00:00",Card,12056.00,291.00,0.00,12347.00
1780,1200,3,"2025-05-29 00:00:00",Card,13936.00,448.00,0.00,14384.00
1781,3423,16,"2025-10-22 00:00:00",Card,13438.00,493.00,0.00,13931.00
1782,7209,13,"2025-03-15 00:00:00",Cash,4813.00,194.00,0.00,5007.00
1783,3256,17,"2025-11-02 00:00:00",UPI,4641.00,487.00,0.00,5128.00
1784,5278,17,"2025-08-10 00:00:00",Card,10874.00,328.00,0.00,11202.00
1785,5802,18,"2026-01-10 00:00:00",UPI,16030.00,209.00,0.00,16239.00
1786,2888,1,"2025-03-15 00:00:00",UPI,11280.00,305.00,0.00,11585.00
1787,2030,12,"2025-08-21 00:00:00",UPI,6906.00,353.00,0.00,7259.00
1788,5520,4,"2025-03-31 00:00:00",UPI,5984.00,240.00,0.00,6224.00
1789,6773,9,"2025-02-08 00:00:00",UPI,17327.00,154.00,0.00,17481.00
1790,5565,6,"2025-09-24 00:00:00",Card,4036.00,379.00,0.00,4415.00
1791,6382,17,"2025-11-21 00:00:00",UPI,4752.00,150.00,0.00,4902.00
1792,7809,9,"2025-07-11 00:00:00",Card,13147.00,242.00,0.00,13389.00
1793,6332,14,"2025-12-05 00:00:00",Cash,3691.00,310.00,0.00,4001.00
1794,1059,19,"2025-02-14 00:00:00",Cash,11536.00,375.00,0.00,11911.00
1795,4180,6,"2025-08-18 00:00:00",Card,6508.00,386.00,0.00,6894.00
1796,2365,18,"2025-08-17 00:00:00",UPI,9796.00,183.00,0.00,9979.00
1797,4778,2,"2025-05-17 00:00:00",Cash,26241.00,292.00,0.00,26533.00
1798,4847,14,"2025-06-26 00:00:00",Card,3600.00,437.00,0.00,4037.00
1799,913,6,"2025-02-15 00:00:00",UPI,10507.00,355.00,0.00,10862.00
1800,7901,11,"2025-03-22 00:00:00",Card,13566.00,310.00,0.00,13876.00
1801,2331,11,"2025-08-18 00:00:00",Cash,9091.00,464.00,0.00,9555.00
1802,6798,13,"2025-08-10 00:00:00",Cash,17136.00,441.00,0.00,17577.00
1803,676,18,"2025-04-15 00:00:00",Card,6814.00,163.00,0.00,6977.00
1804,2326,6,"2025-08-02 00:00:00",Cash,9690.00,295.00,0.00,9985.00
1805,990,13,"2025-04-11 00:00:00",Card,2638.00,164.00,0.00,2802.00
1806,7117,1,"2025-06-28 00:00:00",Card,15508.00,373.00,0.00,15881.00
1807,6723,20,"2025-11-05 00:00:00",Card,11589.00,318.00,0.00,11907.00
1808,7921,4,"2025-04-20 00:00:00",Card,5613.00,403.00,0.00,6016.00
1809,356,6,"2025-09-10 00:00:00",Card,21578.00,467.00,0.00,22045.00
1810,7860,6,"2025-08-20 00:00:00",Cash,10046.00,214.00,0.00,10260.00
1811,7659,10,"2025-07-26 00:00:00",Card,13424.00,292.00,0.00,13716.00
1812,412,11,"2025-09-25 00:00:00",Cash,4440.00,430.00,0.00,4870.00
1813,1554,19,"2025-06-17 00:00:00",Card,4576.00,240.00,0.00,4816.00
1814,6178,16,"2025-09-07 00:00:00",Cash,15541.00,356.00,0.00,15897.00
1815,2120,3,"2025-10-10 00:00:00",Card,4412.00,361.00,0.00,4773.00
1816,5588,19,"2025-01-19 00:00:00",UPI,8208.00,270.00,0.00,8478.00
1817,4770,15,"2025-11-10 00:00:00",UPI,8281.00,206.00,0.00,8487.00
1818,2737,3,"2025-10-26 00:00:00",Card,7737.00,404.00,0.00,8141.00
1819,6825,17,"2025-07-26 00:00:00",UPI,11270.00,171.00,0.00,11441.00
1820,6775,9,"2025-08-18 00:00:00",UPI,6968.00,499.00,0.00,7467.00
1821,4215,20,"2025-09-04 00:00:00",Card,4330.00,473.00,0.00,4803.00
1822,2204,14,"2025-05-09 00:00:00",Card,1068.00,469.00,0.00,1537.00
1823,7934,2,"2025-06-03 00:00:00",Card,8821.00,303.00,0.00,9124.00
1824,7164,16,"2025-05-07 00:00:00",Cash,6291.00,361.00,0.00,6652.00
1825,2269,5,"2025-12-12 00:00:00",Cash,10403.00,321.00,0.00,10724.00
1826,1091,12,"2025-05-22 00:00:00",Card,13321.00,314.00,0.00,13635.00
1827,7212,7,"2025-09-13 00:00:00",Cash,20968.00,190.00,0.00,21158.00
1828,4019,10,"2025-08-16 00:00:00",Card,10948.00,492.00,0.00,11440.00
1829,976,10,"2025-12-03 00:00:00",UPI,15213.00,237.00,0.00,15450.00
1830,3196,8,"2025-03-03 00:00:00",Card,3794.00,450.00,0.00,4244.00
1831,1106,4,"2025-12-09 00:00:00",UPI,8766.00,346.00,0.00,9112.00
1832,4222,13,"2025-07-04 00:00:00",UPI,863.00,419.00,0.00,1282.00
1833,7234,18,"2025-05-02 00:00:00",Cash,21462.00,241.00,0.00,21703.00
1834,6142,14,"2025-07-07 00:00:00",Card,13181.00,381.00,0.00,13562.00
1835,5203,6,"2025-06-17 00:00:00",Card,9458.00,495.00,0.00,9953.00
1836,3459,3,"2025-04-19 00:00:00",Cash,7094.00,411.00,0.00,7505.00
1837,655,6,"2025-05-17 00:00:00",Card,6745.00,192.00,0.00,6937.00
1838,5019,17,"2025-05-03 00:00:00",Card,2438.00,485.00,0.00,2923.00
1839,1756,3,"2025-11-09 00:00:00",Card,22451.00,499.00,0.00,22950.00
1840,1263,20,"2025-01-27 00:00:00",Cash,10248.00,491.00,0.00,10739.00
